Name;Country;Lineage;Drug;Collected_Date
ERR9030491;Madagascar;lineage 1;Mono;02/05/2013
ERR9030500;Madagascar;lineage 4;MDR;09/08/2016
ERR9030510;Madagascar;lineage 2;Mono;7/28/2015
ERR9030519;Madagascar;lineage 1;MDR;1/17/2013
ERR9030525;Madagascar;lineage 3;Mono;4/21/2016
ERR9030528;Madagascar;lineage 4;Mono;10/03/2014
ERR9030529;Madagascar;lineage 1;MDR;6/14/2016
ERR9030534;Madagascar;lineage 1;MDR;4/22/2015
ERR037486;Malawi;lineage 4;MDR;1998
ERR037491;Malawi;lineage 1;Mono;1998
ERR037518;Malawi;lineage 4;Mono;1998
ERR037522;Malawi;lineage 4;Mono;1998
ERR036249;Malawi;lineage 4;Mono;1997
ERR036188;Malawi;lineage 4;MDR;1995
SRR3085298;Mozambique;lineage 4;Pre-XDR;2006
SRR3085300;Mozambique;lineage 4;MDR;2006
SRR3086369;Mozambique;lineage 4;Pre-XDR;2006
SRR3086371;Mozambique;lineage 4;MDR;2006
ERR3509849;Mozambique;lineage 4;Mono;2014
ERR3509850;Mozambique;lineage 4;MDR;2014
ERR3509851;Mozambique;lineage 4;MDR;2014
ERR3509852;Mozambique;lineage 4;MDR;2014
ERR3509853;Mozambique;lineage 2;MDR;2014
ERR3509855;Mozambique;lineage 4;MDR;2014
ERR3509856;Mozambique;lineage 2;MDR;2014
ERR3509857;Mozambique;lineage 4;MDR;2014
ERR3509859;Mozambique;lineage 4;Pre-XDR;2014
ERR3509860;Mozambique;lineage 4;Pre-XDR;2014
ERR3509861;Mozambique;lineage 1;Mono;2014
ERR3509862;Mozambique;lineage 4;MDR;2014
ERR3509863;Mozambique;lineage 2;Pre-XDR;2014
ERR3509864;Mozambique;lineage 4;MDR;2014
ERR3509865;Mozambique;lineage 4;Mono;2014
ERR3509866;Mozambique;lineage 4;Mono;2014
ERR3509867;Mozambique;lineage 4;MDR;2014
ERR3509868;Mozambique;lineage 4;MDR;2014
ERR3509869;Mozambique;lineage 1;Mono;2014
ERR3509870;Mozambique;lineage 2;MDR;2014
ERR3509871;Mozambique;lineage 1;Mono;2014
ERR3509872;Mozambique;lineage 1;MDR;2014
ERR1679585;Nigeria;lineage 4;MDR;2012
ERR1679586;Nigeria;lineage 4;Mono;2012
ERR1679587;Nigeria;lineage 4;MDR;2012
ERR1679633;Nigeria;lineage 4;Pre-XDR;2012
ERR1679634;Nigeria;lineage 4;Other*;2012
ERR1679636;Nigeria;lineage 4;Mono;2012
ERR1679638;Nigeria;lineage 4;Mono;2012
ERR1679643;Nigeria;lineage 4;Other*;2012
ERR1679654;Nigeria;lineage BOV_AFRI;Other*;2012
ERR1679656;Nigeria;lineage 4;Mono;2012
SRR18714978;Nigeria;lineage 4;MDR;2021
SRR18715441;Nigeria;lineage 5;Mono;2020
SRR10828835;Rwanda;-;Mono;05/08/2017
ERR6358705;Rwanda;lineage 4;Mono;1992
ERR6358706;Rwanda;lineage 4;MDR;1992
ERR6358707;Rwanda;lineage 4;MDR;1993
ERR6358710;Rwanda;lineage 4;MDR;1993
ERR6358711;Rwanda;lineage 4;Mono;1994
ERR6358714;Rwanda;lineage 3;MDR;1998
ERR6358716;Rwanda;lineage 4;MDR;2002
ERR6358720;Rwanda;lineage 4;MDR;2004
ERR6358722;Rwanda;lineage 4;Mono;2004
ERR6358731;Rwanda;lineage 4;MDR;2005
ERR6358733;Rwanda;lineage 4;MDR;2005
ERR6358735;Rwanda;lineage 4;MDR;2005
ERR6358736;Rwanda;lineage 4;MDR;2005
ERR6358738;Rwanda;lineage 4;Other*;2005
ERR6358740;Rwanda;lineage 4;MDR;2005
ERR6358741;Rwanda;lineage 4;MDR;2005
ERR6358743;Rwanda;lineage 4;MDR;2005
ERR6358745;Rwanda;lineage 4;MDR;2005
ERR6358746;Rwanda;lineage 4;MDR;2005
ERR6358751;Rwanda;lineage 4;MDR;2005
ERR6358754;Rwanda;lineage 4;MDR;2005
ERR6358757;Rwanda;lineage 4;MDR;2005
ERR6358758;Rwanda;lineage 4;MDR;2005
ERR6358759;Rwanda;lineage 4;MDR;2005
ERR6358763;Rwanda;lineage 4;MDR;2006
ERR6358765;Rwanda;lineage 4;MDR;2006
ERR6358769;Rwanda;lineage 4;MDR;2006
ERR6358771;Rwanda;lineage 4;MDR;2006
ERR6358773;Rwanda;lineage 4;MDR;2006
ERR6358775;Rwanda;lineage 4;MDR;2006
ERR6358777;Rwanda;lineage 4;MDR;2006
ERR6358779;Rwanda;lineage 4;MDR;2006
ERR6358780;Rwanda;lineage 4;MDR;2006
ERR6358783;Rwanda;lineage 4;MDR;2006
ERR6358784;Rwanda;lineage 4;MDR;2006
ERR6358786;Rwanda;lineage 4;MDR;2006
ERR6358787;Rwanda;lineage 4;MDR;2006
ERR6358788;Rwanda;lineage 4;MDR;2006
ERR6358789;Rwanda;lineage 3;MDR;2006
ERR6358790;Rwanda;lineage 4;MDR;2006
ERR6358792;Rwanda;lineage 4;MDR;2006
ERR6358795;Rwanda;lineage 4;MDR;2006
ERR6358796;Rwanda;lineage 4;MDR;2006
ERR6358804;Rwanda;lineage 4;MDR;2006
ERR6358806;Rwanda;lineage 4;MDR;2006
ERR6358812;Rwanda;lineage 4;MDR;2007
ERR6358815;Rwanda;lineage 4;MDR;2007
ERR6358817;Rwanda;lineage 4;MDR;2007
ERR6358818;Rwanda;lineage 4;MDR;2007
ERR6358823;Rwanda;lineage 4;MDR;2007
ERR6358825;Rwanda;lineage 4;MDR;2007
ERR6358827;Rwanda;lineage 4;MDR;2007
ERR6358828;Rwanda;lineage 4;MDR;2008
ERR6358830;Rwanda;lineage 4;MDR;2010
ERR6358832;Rwanda;lineage 4;MDR;2010
ERR6358834;Rwanda;lineage 4;MDR;1991
ERR6358840;Rwanda;lineage 4;Mono;1992
ERR6358843;Rwanda;lineage 4;MDR;1992
ERR6358848;Rwanda;lineage 4;Mono;1992
ERR6358849;Rwanda;lineage 4;Mono;1992
ERR6358850;Rwanda;lineage 4;Mono;1992
ERR6358855;Rwanda;lineage 4;MDR;1992
ERR6358858;Rwanda;lineage 4;Mono;1993
ERR6358862;Rwanda;lineage 4;MDR;1993
ERR6358864;Rwanda;lineage 4;MDR;1993
ERR6358866;Rwanda;lineage 4;Mono;1993
ERR6358867;Rwanda;lineage 4;MDR;1993
ERR6358869;Rwanda;lineage 4;Mono;1993
ERR6358870;Rwanda;lineage 4;Mono;1993
ERR6358872;Rwanda;lineage 4;MDR;1994
ERR6358880;Rwanda;lineage 4;Mono;2004
ERR6358889;Rwanda;lineage 4;MDR;2004
ERR6358896;Rwanda;lineage 4;MDR;2004
ERR6358903;Rwanda;lineage 4;MDR;2005
ERR6358905;Rwanda;lineage 4;MDR;2005
ERR6358907;Rwanda;lineage 4;MDR;2005
ERR6358908;Rwanda;lineage 4;MDR;2005
ERR6358910;Rwanda;lineage 4;Mono;2005
ERR6358912;Rwanda;lineage 4;MDR;2005
ERR6358913;Rwanda;lineage 4;MDR;2005
ERR6358916;Rwanda;lineage 4;MDR;2005
ERR6358920;Rwanda;lineage 4;MDR;2005
ERR6358922;Rwanda;lineage 4;MDR;2005
ERR6358924;Rwanda;lineage 4;MDR;2005
ERR6358927;Rwanda;lineage 4;Mono;2006
ERR6358929;Rwanda;lineage 4;MDR;2006
ERR6358930;Rwanda;lineage 4;MDR;2006
ERR6358931;Rwanda;lineage 4;MDR;2006
ERR6358932;Rwanda;lineage 4;MDR;2006
ERR6358934;Rwanda;lineage 4;MDR;2006
ERR6358935;Rwanda;lineage 4;MDR;2006
ERR6358937;Rwanda;lineage 4;MDR;2006
ERR6358943;Rwanda;lineage 4;MDR;2007
ERR6358947;Rwanda;lineage 4;MDR;2007
ERR6358952;Rwanda;lineage 4;Mono;2018
ERR6358956;Rwanda;lineage 4;MDR;2018
ERR6358961;Rwanda;lineage 4;MDR;2018
ERR6358969;Rwanda;lineage 4;MDR;2018
ERR6358970;Rwanda;lineage 4;Mono;2018
ERR6358972;Rwanda;lineage 4;MDR;2018
ERR6358973;Rwanda;lineage 4;MDR;2018
ERR6358976;Rwanda;lineage 4;MDR;2018
ERR6358981;Rwanda;lineage 4;MDR;2018
ERR6358984;Rwanda;lineage 4;MDR;2018
ERR6358985;Rwanda;lineage 4;MDR;2018
ERR6358987;Rwanda;lineage 4;MDR;2018
ERR6358989;Rwanda;lineage 4;MDR;2018
ERR6358994;Rwanda;lineage 4;MDR;2018
ERR6358997;Rwanda;lineage 4;MDR;2018
ERR6358999;Rwanda;lineage 4;MDR;2018
ERR6359002;Rwanda;lineage 2;MDR;2018
ERR6359004;Rwanda;lineage 4;MDR;2018
ERR6359012;Rwanda;lineage 4;MDR;2018
ERR6359014;Rwanda;lineage 4;Mono;2018
ERR6359018;Rwanda;lineage 4;MDR;2018
ERR6359020;Rwanda;lineage 4;MDR;2018
ERR6359022;Rwanda;lineage 4;MDR;2018
ERR6359024;Rwanda;lineage 4;Mono;2018
ERR6359026;Rwanda;lineage 4;Mono;2018
ERR6359031;Rwanda;lineage 4;MDR;2018
ERR6359033;Rwanda;lineage 4;Mono;2018
ERR6359043;Rwanda;lineage 4;MDR;2018
ERR6359051;Rwanda;lineage 4;MDR;2018
ERR6359052;Rwanda;lineage 4;MDR;2018
ERR6359053;Rwanda;lineage 4;MDR;2018
ERR6359054;Rwanda;lineage 4;MDR;2018
ERR6359059;Rwanda;lineage 4;MDR;2018
ERR6359071;Rwanda;lineage 4;Mono;2018
ERR6359072;Rwanda;lineage 4;MDR;2018
ERR6359078;Rwanda;lineage 4;MDR;2018
ERR6359080;Rwanda;lineage 4;MDR;2018
ERR6359083;Rwanda;lineage 4;MDR;2018
ERR6359089;Rwanda;lineage 4;MDR;2018
ERR6359091;Rwanda;lineage 4;MDR;2018
ERR6359093;Rwanda;lineage 4;MDR;2018
ERR6359095;Rwanda;lineage 4;MDR;2018
ERR6359097;Rwanda;lineage 4;MDR;2018
ERR6359098;Rwanda;lineage 4;MDR;2018
ERR6359100;Rwanda;lineage 4;MDR;2018
ERR6359103;Rwanda;lineage 4;MDR;2018
ERR6359110;Rwanda;lineage 4;MDR;2018
ERR6359111;Rwanda;lineage 4;MDR;2018
ERR6359113;Rwanda;lineage 4;MDR;2018
ERR6359118;Rwanda;lineage 4;MDR;2018
ERR6359119;Rwanda;lineage 4;Mono;2018
ERR6359122;Rwanda;lineage 4;Mono;2018
ERR6359123;Rwanda;lineage 4;MDR;2018
ERR6359124;Rwanda;lineage 4;MDR;2018
ERR6359127;Rwanda;lineage 4;MDR;2018
ERR6359128;Rwanda;lineage 4;MDR;2018
ERR6359129;Rwanda;lineage 4;MDR;2018
ERR6359135;Rwanda;lineage 4;Mono;2018
ERR6359136;Rwanda;lineage 4;Mono;2018
ERR6359137;Rwanda;lineage 4;Mono;2018
ERR6358709;Rwanda;lineage 4;MDR;1993
ERR6358712;Rwanda;lineage 4;MDR;1994
ERR6358713;Rwanda;lineage 4;MDR;1998
ERR6358715;Rwanda;lineage 4;MDR;2001
ERR6358717;Rwanda;lineage 4;MDR;2004
ERR6358718;Rwanda;lineage 4;MDR;2004
ERR6358719;Rwanda;lineage 4;MDR;2004
ERR6358723;Rwanda;lineage 4;MDR;2004
ERR6358724;Rwanda;lineage 4;MDR;2004
ERR6358726;Rwanda;lineage 4;MDR;2004
ERR6358727;Rwanda;lineage 4;MDR;2005
ERR6358729;Rwanda;lineage 4;MDR;2005
ERR6358730;Rwanda;lineage 3;MDR;2005
ERR6358732;Rwanda;lineage 4;MDR;2005
ERR6358734;Rwanda;lineage 4;MDR;2005
ERR6358737;Rwanda;lineage 4;MDR;2005
ERR6358739;Rwanda;lineage 4;MDR;2005
ERR6358744;Rwanda;lineage 4;MDR;2005
ERR6358750;Rwanda;lineage 4;MDR;2005
ERR6358752;Rwanda;lineage 4;MDR;2005
ERR6358756;Rwanda;lineage 4;MDR;2005
ERR6358760;Rwanda;lineage 4;MDR;2006
ERR6358761;Rwanda;lineage 4;MDR;2006
ERR6358764;Rwanda;lineage 4;MDR;2006
ERR6358766;Rwanda;lineage 4;MDR;2006
ERR6358767;Rwanda;lineage 4;MDR;2006
ERR6358768;Rwanda;lineage 4;MDR;2006
ERR6358770;Rwanda;lineage 4;MDR;2006
ERR6358772;Rwanda;lineage 4;MDR;2006
ERR6358774;Rwanda;lineage 4;MDR;2006
ERR6358776;Rwanda;lineage 4;MDR;2006
ERR6358778;Rwanda;lineage 4;MDR;2006
ERR6358781;Rwanda;lineage 4;MDR;2006
ERR6358782;Rwanda;lineage 4;Pre-XDR;2006
ERR6358785;Rwanda;lineage 4;MDR;2006
ERR6358791;Rwanda;lineage 4;MDR;2006
ERR6358793;Rwanda;lineage 4;MDR;2006
ERR6358794;Rwanda;lineage 4;MDR;2006
ERR6358797;Rwanda;lineage 4;MDR;2006
ERR6358798;Rwanda;lineage 4;MDR;2006
ERR6358799;Rwanda;lineage 4;MDR;2006
ERR6358800;Rwanda;lineage 4;MDR;2006
ERR6358801;Rwanda;lineage 4;MDR;2006
ERR6358802;Rwanda;lineage 4;MDR;2006
ERR6358803;Rwanda;lineage 4;MDR;2006
ERR6358805;Rwanda;lineage 4;MDR;2006
ERR6358807;Rwanda;lineage 4;MDR;2006
ERR6358808;Rwanda;lineage 4;MDR;2006
ERR6358809;Rwanda;lineage 4;MDR;2006
ERR6358810;Rwanda;lineage 4;MDR;2006
ERR6358811;Rwanda;lineage 4;MDR;2006
ERR6358813;Rwanda;lineage 4;MDR;2007
ERR6358814;Rwanda;lineage 4;MDR;2007
ERR6358816;Rwanda;lineage 4;MDR;2007
ERR6358819;Rwanda;lineage 4;MDR;2007
ERR6358820;Rwanda;lineage 4;MDR;2007
ERR6358821;Rwanda;lineage 4;MDR;2007
ERR6358822;Rwanda;lineage 4;MDR;2007
ERR6358824;Rwanda;lineage 4;MDR;2007
ERR6358826;Rwanda;lineage 4;MDR;2007
ERR6358829;Rwanda;lineage 4;MDR;2008
ERR6358831;Rwanda;lineage 4;MDR;2010
ERR6358833;Rwanda;lineage 4;MDR;2010
ERR6358835;Rwanda;lineage 4;Mono;1991
ERR6358838;Rwanda;lineage 4;Mono;1991
ERR6358839;Rwanda;lineage 4;Mono;1992
ERR6358844;Rwanda;lineage 4;MDR;1992
ERR6358845;Rwanda;lineage 4;Mono;1992
ERR6358846;Rwanda;lineage 4;Mono;1992
ERR6358847;Rwanda;lineage 4;Mono;1992
ERR6358851;Rwanda;lineage 4;MDR;1992
ERR6358852;Rwanda;lineage 4;MDR;1992
ERR6358853;Rwanda;lineage 4;MDR;1992
ERR6358854;Rwanda;lineage 4;Mono;1992
ERR6358856;Rwanda;lineage 4;Mono;1992
ERR6358857;Rwanda;lineage 4;Mono;1993
ERR6358859;Rwanda;lineage 4;MDR;1993
ERR6358861;Rwanda;lineage 4;Mono;1993
ERR6358863;Rwanda;lineage 4;Mono;1993
ERR6358868;Rwanda;lineage 4;Mono;1993
ERR6358871;Rwanda;lineage 4;Mono;1994
ERR6358873;Rwanda;lineage 4;MDR;1994
ERR6358874;Rwanda;lineage 3;MDR;1998
ERR6358876;Rwanda;lineage 4;MDR;2004
ERR6358877;Rwanda;lineage 4;MDR;2004
ERR6358879;Rwanda;lineage 4;Mono;2004
ERR6358881;Rwanda;lineage 4;MDR;2004
ERR6358882;Rwanda;lineage 4;MDR;2004
ERR6358888;Rwanda;lineage 4;MDR;2004
ERR6358890;Rwanda;lineage 4;MDR;2004
ERR6358897;Rwanda;lineage 4;MDR;2004
ERR6358904;Rwanda;lineage 4;MDR;2005
ERR6358906;Rwanda;lineage 4;MDR;2005
ERR6358911;Rwanda;lineage 4;MDR;2005
ERR6358915;Rwanda;lineage 4;MDR;2005
ERR6358917;Rwanda;lineage 4;MDR;2005
ERR6358918;Rwanda;lineage 4;Mono;2005
ERR6358919;Rwanda;lineage 4;MDR;2005
ERR6358921;Rwanda;lineage 4;MDR;2005
ERR6358923;Rwanda;lineage 4;MDR;2005
ERR6358925;Rwanda;lineage 4;MDR;2005
ERR6358926;Rwanda;lineage 4;MDR;2005
ERR6358928;Rwanda;lineage 4;MDR;2006
ERR6358933;Rwanda;lineage 4;MDR;2006
ERR6358936;Rwanda;lineage 4;MDR;2006
ERR6358938;Rwanda;lineage 4;MDR;2006
ERR6358939;Rwanda;lineage 4;MDR;2006
ERR6358940;Rwanda;lineage 4;MDR;2006
ERR6358942;Rwanda;lineage 4;MDR;2006
ERR6358944;Rwanda;lineage 4;MDR;2007
ERR6358945;Rwanda;lineage 4;MDR;2007
ERR6358946;Rwanda;lineage 4;MDR;2007
ERR6358950;Rwanda;lineage 4;Mono;2018
ERR6358954;Rwanda;lineage 4;Mono;2018
ERR6358955;Rwanda;lineage 4;MDR;2018
ERR6358957;Rwanda;lineage 4;MDR;2018
ERR6358958;Rwanda;lineage 4;MDR;2018
ERR6358959;Rwanda;lineage 4;Mono;2018
ERR6358960;Rwanda;lineage 4;MDR;2018
ERR6358962;Rwanda;lineage 4;MDR;2018
ERR6358963;Rwanda;lineage 4;MDR;2018
ERR6358964;Rwanda;lineage 4;MDR;2018
ERR6358965;Rwanda;lineage 4;MDR;2018
ERR6358966;Rwanda;lineage 4;Mono;2018
ERR6358967;Rwanda;lineage 4;MDR;2018
ERR6358968;Rwanda;lineage 4;Mono;2018
ERR6358971;Rwanda;lineage 4;MDR;2018
ERR6358974;Rwanda;lineage 4;MDR;2018
ERR6358978;Rwanda;lineage 4;Mono;2018
ERR6358980;Rwanda;lineage 4;MDR;2018
ERR6358990;Rwanda;lineage 4;Mono;2018
ERR6358992;Rwanda;lineage 4;MDR;2018
ERR6358995;Rwanda;lineage 4;MDR;2018
ERR6358996;Rwanda;lineage 4;MDR;2018
ERR6358998;Rwanda;lineage 4;MDR;2018
ERR6359000;Rwanda;lineage 4;MDR;2018
ERR6359001;Rwanda;lineage 4;Mono;2018
ERR6359003;Rwanda;lineage 4;MDR;2018
ERR6359006;Rwanda;lineage 4;MDR;2018
ERR6359007;Rwanda;lineage 4;MDR;2018
ERR6359010;Rwanda;lineage 4;MDR;2018
ERR6359011;Rwanda;lineage 4;MDR;2018
ERR6359013;Rwanda;lineage 4;MDR;2018
ERR6359017;Rwanda;lineage 4;MDR;2018
ERR6359019;Rwanda;lineage 4;MDR;2018
ERR6359021;Rwanda;lineage 4;MDR;2018
ERR6359027;Rwanda;lineage 4;MDR;2018
ERR6359029;Rwanda;lineage 4;MDR;2018
ERR6359030;Rwanda;lineage 4;MDR;2018
ERR6359032;Rwanda;lineage 4;MDR;2018
ERR6359035;Rwanda;lineage 4;MDR;2018
ERR6359036;Rwanda;lineage 4;Mono;2018
ERR6359037;Rwanda;lineage 4;MDR;2018
ERR6359040;Rwanda;lineage 4;MDR;2018
ERR6359041;Rwanda;lineage 4;MDR;2018
ERR6359042;Rwanda;lineage 4;MDR;2018
ERR6359044;Rwanda;lineage 4;MDR;2018
ERR6359046;Rwanda;lineage 4;MDR;2018
ERR6359047;Rwanda;lineage 4;MDR;2018
ERR6359049;Rwanda;lineage 4;MDR;2018
ERR6359050;Rwanda;lineage 4;MDR;2018
ERR6359057;Rwanda;lineage 4;MDR;2018
ERR6359058;Rwanda;lineage 4;MDR;2018
ERR6359060;Rwanda;lineage 4;Mono;2018
ERR6359061;Rwanda;lineage 4;MDR;2018
ERR6359063;Rwanda;lineage 4;MDR;2018
ERR6359068;Rwanda;lineage 4;MDR;2018
ERR6359079;Rwanda;lineage 4;Mono;2018
ERR6359081;Rwanda;lineage 4;MDR;2018
ERR6359086;Rwanda;lineage 4;MDR;2018
ERR6359090;Rwanda;lineage 4;MDR;2018
ERR6359092;Rwanda;lineage 4;MDR;2018
ERR6359094;Rwanda;lineage 4;MDR;2018
ERR6359096;Rwanda;lineage 4;MDR;2018
ERR6359107;Rwanda;lineage 4;MDR;2018
ERR6359109;Rwanda;lineage 4;MDR;2018
ERR6359117;Rwanda;lineage 4;MDR;2018
ERR6359120;Rwanda;lineage 4;Mono;2018
ERR6359121;Rwanda;lineage 4;Mono;2018
ERR6359125;Rwanda;lineage 4;MDR;2018
ERR6359126;Rwanda;lineage 4;MDR;2018
ERR6359131;Rwanda;lineage 4;MDR;2018
ERR6359134;Rwanda;lineage 4;Mono;2018
SRR4033152;South Africa;lineage 2;Mono;2013-05
SRR4033153;South Africa;lineage 2;Mono;2013-05
SRR4033154;South Africa;lineage 2;Mono;2013-05
SRR4033155;South Africa;lineage 2;Mono;2013-05
SRR4033157;South Africa;lineage 2;Mono;2013-05
SRR4033158;South Africa;lineage 2;Mono;2013-05
SRR4033159;South Africa;lineage 2;Mono;2013-05
SRR4033160;South Africa;lineage 2;Mono;2013-05
SRR4033161;South Africa;lineage 2;Mono;2013-05
SRR4033163;South Africa;lineage 2;Mono;2013-05
SRR4033164;South Africa;lineage 2;Mono;2013-05
SRR4033165;South Africa;lineage 2;Mono;2013-05
SRR4033166;South Africa;lineage 2;Mono;2013-05
SRR4033167;South Africa;lineage 2;Mono;2013-05
SRR4033169;South Africa;lineage 2;Mono;2013-05
SRR4033170;South Africa;lineage 2;Mono;2013-05
SRR4033171;South Africa;lineage 2;Mono;2013-05
SRR4033172;South Africa;lineage 2;Mono;2013-05
SRR4033173;South Africa;lineage 2;Mono;2013-05
SRR4033174;South Africa;lineage 2;Mono;2013-05
SRR4033175;South Africa;lineage 2;Mono;2013-05
SRR4033176;South Africa;lineage 2;Mono;2013-05
SRR4033177;South Africa;lineage 2;Mono;2013-05
SRR4033178;South Africa;lineage 2;Mono;2013-05
SRR4033180;South Africa;lineage 2;Mono;2013-05
SRR4033181;South Africa;lineage 2;Mono;2013-05
SRR4033182;South Africa;lineage 2;Mono;2013-05
SRR4033183;South Africa;lineage 2;Mono;2013-05
SRR4033184;South Africa;lineage 2;Mono;2013-05
SRR4033185;South Africa;lineage 2;Mono;2013-05
SRR4033186;South Africa;lineage 2;Mono;2013-05
SRR4033187;South Africa;lineage 2;Mono;2013-05
SRR4033188;South Africa;lineage 2;Mono;2013-05
SRR4033189;South Africa;lineage 2;Mono;2013-05
SRR4033191;South Africa;lineage 2;Mono;2013-05
SRR4033192;South Africa;lineage 2;Mono;2013-05
SRR4033193;South Africa;lineage 2;Mono;2013-05
SRR4033194;South Africa;lineage 2;Mono;2013-05
SRR4033195;South Africa;lineage 2;Mono;2013-05
SRR4033196;South Africa;lineage 2;Mono;2013-05
SRR4033197;South Africa;lineage 2;Mono;2013-05
SRR4033198;South Africa;lineage 2;Mono;2013-05
SRR4033199;South Africa;lineage 2;Mono;2013-05
SRR4033201;South Africa;lineage 2;Mono;2013-05
SRR4033204;South Africa;lineage 2;Mono;2013-05
SRR4033205;South Africa;lineage 2;Mono;2013-05
SRR4033206;South Africa;lineage 2;Mono;2013-05
SRR4033207;South Africa;lineage 2;Mono;2013-05
SRR4033208;South Africa;lineage 2;Mono;2013-05
SRR4033209;South Africa;lineage 2;Mono;2013-05
SRR4033210;South Africa;lineage 2;Mono;2013-05
SRR4033211;South Africa;lineage 2;Mono;2013-05
SRR4033212;South Africa;lineage 2;Mono;2013-05
SRR4033213;South Africa;lineage 2;Mono;2013-05
SRR4033237;South Africa;lineage 2;MDR;2012-12
SRR4033248;South Africa;lineage 2;MDR;2012-12
SRR4033260;South Africa;lineage 2;MDR;2012-12
SRR4033271;South Africa;lineage 2;MDR;2012-12
SRR4033283;South Africa;lineage 2;MDR;2012-12
SRR4033294;South Africa;lineage 2;MDR;2012-12
SRR4033305;South Africa;lineage 2;MDR;2012-12
SRR4033318;South Africa;lineage 2;MDR;2012-12
SRR4034386;South Africa;lineage 4;MDR;2012-09
SRR4034387;South Africa;lineage 4;MDR;2012-09
SRR4034388;South Africa;lineage 4;MDR;2012-09
SRR4034389;South Africa;lineage 4;MDR;2012-09
SRR4034390;South Africa;lineage 4;MDR;2012-09
SRR4034747;South Africa;lineage 4;MDR;2012-10
SRR4034749;South Africa;lineage 4;MDR;2012-10
SRR4034750;South Africa;lineage 4;MDR;2012-10
SRR4034751;South Africa;lineage 4;MDR;2012-10
SRR4034752;South Africa;lineage 4;MDR;2012-10
SRR4034753;South Africa;lineage 4;MDR;2012-10
SRR4034754;South Africa;lineage 4;MDR;2012-10
SRR4034755;South Africa;lineage 4;MDR;2012-10
SRR4034756;South Africa;lineage 4;MDR;2012-10
SRR4035489;South Africa;lineage 3;Mono;2013-06
SRR4035490;South Africa;lineage 3;Mono;2013-06
SRR4035491;South Africa;lineage 3;Mono;2013-06
SRR4035492;South Africa;lineage 3;Mono;2013-06
SRR4035493;South Africa;lineage 3;Mono;2013-06
SRR4035494;South Africa;lineage 3;Mono;2013-06
SRR4035495;South Africa;lineage 3;Mono;2013-06
SRR4035496;South Africa;lineage 3;Mono;2013-06
SRR4035497;South Africa;lineage 3;Mono;2013-06
SRR4035498;South Africa;lineage 3;Mono;2013-06
SRR4035500;South Africa;lineage 3;Mono;2013-06
SRR4035501;South Africa;lineage 3;Mono;2013-06
SRR4035502;South Africa;lineage 3;Mono;2013-06
SRR4035503;South Africa;lineage 3;Mono;2013-06
SRR4035504;South Africa;lineage 3;Mono;2013-06
SRR4035505;South Africa;lineage 3;Mono;2013-06
SRR4035506;South Africa;lineage 3;Mono;2013-06
SRR4035507;South Africa;lineage 3;Mono;2013-06
SRR4035508;South Africa;lineage 3;Mono;2013-06
SRR4035509;South Africa;lineage 3;Mono;2013-06
SRR4035511;South Africa;lineage 3;Mono;2013-06
SRR4035512;South Africa;lineage 3;Mono;2013-06
SRR4035513;South Africa;lineage 3;Mono;2013-06
SRR4035514;South Africa;lineage 3;Mono;2013-06
SRR4035515;South Africa;lineage 3;Mono;2013-06
SRR4035516;South Africa;lineage 3;Mono;2013-06
SRR4035517;South Africa;lineage 3;Mono;2013-06
SRR4035518;South Africa;lineage 3;Mono;2013-06
SRR4035519;South Africa;lineage 3;Mono;2013-06
SRR4035520;South Africa;lineage 3;Mono;2013-06
SRR4035522;South Africa;lineage 3;Mono;2013-06
SRR4035523;South Africa;lineage 3;Mono;2013-06
SRR4035524;South Africa;lineage 3;Mono;2013-06
SRR4035525;South Africa;lineage 3;Mono;2013-06
SRR4035526;South Africa;lineage 3;Mono;2013-06
SRR4035527;South Africa;lineage 3;Mono;2013-06
SRR4035528;South Africa;lineage 3;Mono;2013-06
SRR4035529;South Africa;lineage 3;Mono;2013-06
SRR4035530;South Africa;lineage 3;Mono;2013-06
SRR4035531;South Africa;lineage 3;Mono;2013-06
SRR4035533;South Africa;lineage 3;Mono;2013-06
SRR4035534;South Africa;lineage 3;Mono;2013-06
SRR4035535;South Africa;lineage 3;Mono;2013-06
SRR4035536;South Africa;lineage 3;Mono;2013-06
SRR4035537;South Africa;lineage 3;Mono;2013-06
SRR4035538;South Africa;lineage 3;Mono;2013-06
SRR4035539;South Africa;lineage 3;Mono;2013-06
SRR4035540;South Africa;lineage 3;Mono;2013-06
SRR4035541;South Africa;lineage 3;Mono;2013-06
SRR4035542;South Africa;lineage 3;Mono;2013-06
SRR4035544;South Africa;lineage 3;Mono;2013-06
SRR4035545;South Africa;lineage 3;Mono;2013-06
SRR4035546;South Africa;lineage 3;Mono;2013-06
SRR4035547;South Africa;lineage 3;Mono;2013-06
SRR4035548;South Africa;lineage 3;Mono;2013-06
SRR4035549;South Africa;lineage 3;Mono;2013-06
SRR4035550;South Africa;lineage 3;Mono;2013-06
SRR4035551;South Africa;lineage 3;Mono;2013-06
SRR4035552;South Africa;lineage 3;Mono;2013-06
SRR4035553;South Africa;lineage 3;Mono;2013-06
SRR4035555;South Africa;lineage 3;Mono;2013-06
SRR4035556;South Africa;lineage 3;Mono;2013-06
SRR4035557;South Africa;lineage 3;Mono;2013-06
SRR4035558;South Africa;lineage 3;Mono;2013-06
